temperatura,humedad,viento_velocidad,viento_direccion,precip_24h,dias_sin_lluvia,precip_7d,precip_30d,temp_max_3d,fwi,ffmc,dmc,dc,elevacion,pendiente,orientacion,ndvi,tipo_bosque,mes,dia_año,ventana,provincia
-1.56640122328899,95.0,2.643867050130801,152.25286083367286,7.360935411429169,3,4.847707559772468,8.30776804649809,6.32947522245755,0.02,42.1,2.73,8.7,500.0,0.43,140.4,0.09094999999999999,1,1,10,2,Burgos
-0.6245891625651634,95.0,15.91520699806177,103.22169225606632,0.6055284197706055,5,13.924556753042731,21.602830858646456,3.176698435568845,2.24,81.22,6.0,18.64,500.0,1.1,65.9,0.10454999999999999,1,1,11,2,León
5.188562353795136,84.39833436646535,24.978431966754894,243.9853728389774,0.791895009308059,2,11.370603028618495,31.7012274125823,9.17847661115929,2.84,78.27,6.12,19.69,500.0,0.24,301.8,0.10454999999999999,2,1,11,1,Valencia
2.935844398327881,95.0,23.994862342007934,88.58651444578494,6.3601230758189455,3,7.8742620704336925,9.444412347497726,7.996509318654904,0.29,53.28,2.85,11.17,500.0,1.13,104.7,0.20315,1,1,12,2,Pontevedra
9.57123666297637,74.73133613468868,19.577520791779133,138.344308757023,0.0,9,1.4137565553357576,18.6051308616541,14.55057142372951,4.36,83.81,6.33,20.48,500.0,0.91,320.1,0.05355,0,1,13,1,Barcelona
3.459879622393945,95.0,33.262427867715346,322.888814672329,0.6404977354133629,8,29.299974552453243,23.022917933499528,8.582691267884599,5.48,80.14,6.03,19.38,500.0,1.1,65.9,0.10454999999999999,1,1,14,2,León
0.9384814933235424,95.0,4.176023750974531,212.51971893289587,4.700690195836576,0,2.649640847306568,16.288777057615448,8.051095005863047,0.08,50.59,3.12,13.58,500.0,2.93,73.5,0.06715,0,1,14,2,Cuenca
15.32824384460777,68.06276389670953,2.2024183870143,34.191815975943946,1.366847520121088,20,4.996527019964379,21.64135178486644,21.613423128479475,0.52,77.32,6.65,21.51,500.0,7.48,141.1,0.11815,0,1,15,1,La Rioja
6.871118497567322,95.0,14.831827532727916,118.69111132069354,0.1304767810984008,2,4.191836000293275,4.664503007436872,9.939595539113045,2.92,83.12,6.05,19.99,500.0,1.28,84.9,0.3366,0,1,16,1,Segovia
8.33764102343962,95.0,26.41284325231544,225.8154594422554,8.92692880459235,16,1.6694668660839391,1.2399772639835962,13.858698418968608,0.38,55.44,2.67,7.9,500.0,0.91,320.1,0.05355,0,1,17,1,Barcelona
0.8762590689327165,95.0,13.585671599457456,173.33914937568403,3.5525309403073084,5,0.2481524446930386,1.9575014561071256,3.9271225805685783,0.28,57.34,3.47,15.5,500.0,2.39,323.1,0.08415,2,1,17,2,Almería
5.278086377374087,95.0,49.95154193191112,237.72215403057265,0.1208997225694433,4,26.564328265976,108.16205191142804,9.805319167767028,14.01,82.24,6.04,19.7,100.0,0.41,94.0,0.12324999999999998,1,1,18,2,Ourense
8.55461294854933,94.53719088807024,24.31253851729447,274.1189103649226,11.290607187685076,4,13.450461838475537,2.304283346447637,16.0116929445061,0.28,53.88,2.56,5.29,500.0,0.88,251.8,0.5746,1,1,19,1,A Coruña
2.2450321128884863,79.71858756253582,18.59923444818713,173.0214432736949,3.835962980108204,17,0.2093143391424151,14.63407550685366,4.684010283994733,0.43,60.2,3.43,15.27,738.0,1.13,104.7,0.20315,1,1,19,2,Pontevedra
9.87849009172836,95.0,1.432237323167764,355.3026070686978,6.679287546588951,1,11.640054791169472,47.05450300846761,17.65832404587377,0.07,50.13,2.86,11.89,500.0,2.93,73.5,0.06715,0,1,20,1,Cuenca
4.996806550405975,71.45054700831388,2.2100032717126874,329.28259524260415,2.753941423311223,6,1.3892273160564863,57.03760701415256,8.325563869178932,0.24,62.6,4.1,19.65,100.0,0.43,340.3,0.06885,2,1,21,2,Lleida
6.541531251033616,95.0,23.545435079332567,21.56666618471627,1.0221197616074704,2,12.87322403500255,9.378571366953532,9.594770882828254,1.61,73.69,6.05,19.93,500.0,0.48,333.9,0.10965,0,1,22,1,Tarragona
4.991466938853016,95.0,3.8141507065624527,95.9152095900786,3.132803531369901,17,7.035602515290806,30.649119873096705,9.874742061787792,0.2,58.95,3.69,16.94,500.0,0.16,356.6,0.10625,2,1,22,2,Zamora
17.261390922544688,56.49577802896625,0.9388861778681878,108.19566443152226,1.6960864573644026,1,38.10170366267645,38.616243174529934,24.62910048428422,0.41,75.22,6.15,21.86,650.0,0.76,186.5,0.204,1,1,23,0,Álava
7.93251387631033,86.23671510235702,36.74650390621547,66.34452840120382,1.760110631133588,7,5.662586612254551,74.27302037508363,11.05789469932762,3.81,73.42,5.19,20.18,500.0,0.26,287.1,0.07479999999999999,0,1,24,1,Valladolid
2.711445355220498,94.75153867349964,33.71935139900647,112.32594109817288,5.162411254189835,3,13.82089984272344,65.98015863824611,4.756738596745912,0.69,56.83,3.03,13.13,500.0,0.81,345.6,0.13005,1,1,25,2,Córdoba
12.112724560515945,95.0,4.1977915221993625,152.9354278567657,0.4940194814564155,7,0.4218766199549023,17.134103836389187,16.626032022473993,1.37,83.59,6.08,20.93,500.0,0.67,340.8,0.1343,2,1,25,0,Huesca
1.8957817501448888,86.45666387057949,23.225985636311528,18.55835243728479,2.5293109113717533,1,27.4194997266802,23.383552625317268,7.336572029658652,0.78,65.91,4.11,19.1,50.0,2.93,73.5,0.06715,0,1,26,2,Cuenca
9.044317975023777,82.50434794109903,1.2375332021826957,45.828085007669216,3.955403326419696,3,8.265868540435351,48.42129360857183,15.527556843189604,0.16,57.83,3.52,16.29,500.0,0.24,301.8,0.10454999999999999,2,1,27,1,Valencia
-1.798350619398878,67.65648185377938,5.533307957108263,34.64851636565416,6.186915011722563,0,3.771956354640951,27.394368556263533,0.537696815878856,0.05,46.3,2.85,10.61,650.0,0.59,110.8,0.20484999999999998,2,1,27,2,Ávila
1.3590697555078473,95.0,15.159209681872465,16.67409809279421,5.0105948994424185,24,1.3569706555266738,13.20405052310585,6.490835550985952,0.19,53.16,3.05,13.14,100.0,0.12,331.4,0.17339999999999997,2,1,28,2,Murcia
8.984306179345618,70.46651708568051,22.10676021875469,173.33892730858264,10.86861037002987,1,10.239291708735044,90.10406399321953,11.985321203907626,0.32,56.12,2.88,5.37,500.0,2.39,323.1,0.08415,2,1,29,1,Almería
11.692332899977051,87.36516361362204,0.6568045725067831,120.16910996141222,0.0,34,13.715767616455636,182.62827744279176,16.27273622008053,0.94,83.84,6.2,20.86,500.0,3.15,162.2,0.2074,0,1,30,2,Vizcaya
8.856841405949853,85.19362044524726,6.42252096833754,336.7610026738961,13.856821282203022,3,0.8919644430586887,81.1085046362722,16.673247603951005,0.06,48.12,2.6,5.35,738.0,0.57,39.6,0.14705,1,1,30,1,Palencia
7.421758588058798,87.3973476161617,4.118573406073027,36.99379275902561,7.222846649639715,0,1.799167887110242,12.725704454250048,15.300808183049044,0.08,50.64,2.87,10.55,738.0,2.34,241.2,0.11560000000000001,2,1,31,1,Jaén
8.494481522053556,95.0,80.0,333.372720864842,5.792054382938642,0,4.8682729464380525,8.325164115813775,16.406565759607314,16.46,64.29,2.97,13.62,650.0,0.17,96.3,0.10701,2,2,32,2,Sevilla
2.6073900481628627,95.0,17.674652871503163,31.156422263805315,0.1803730938743528,6,19.08905041782236,20.384751901784107,6.7871521769152166,3.48,83.15,6.03,19.72,500.0,0.43,340.3,0.07047,2,2,33,2,Lleida
6.400778958026457,94.17123661209018,8.804845043472724,222.9182447775966,3.812473567624639,6,40.70495685670348,46.08600975137911,12.618333771081083,0.24,58.66,3.42,16.55,500.0,3.44,79.8,0.14007,2,2,33,1,Granada
7.696806145201062,95.0,2.1800095917669307,89.18292145547532,5.449009588176842,5,13.66598642567716,9.446998067889217,14.93278632695809,0.09,51.67,3.02,14.05,500.0,3.15,162.2,0.21228,0,2,34,1,Vizcaya
15.285611131094578,82.00495635426374,14.69457833646993,297.6500327377949,2.663141656897365,0,0.0559468490948543,15.656640220630994,20.31965914155153,0.65,71.92,4.37,22.01,500.0,0.95,113.0,0.1566,1,2,35,0,Girona
11.718091447842308,95.0,16.395831399990996,22.130937734389157,2.429011774970541,2,23.37772438461998,4.926120282039883,16.565072580512084,0.61,67.84,4.24,21.36,500.0,0.91,320.1,0.05481,0,2,36,0,Barcelona
1.1847992231863298,91.2790554729256,26.425421292885677,342.90293607706514,0.0,3,0.2691293813700459,36.279064111483336,7.518387704384201,5.13,82.53,6.03,19.47,500.0,0.68,300.5,0.10527,2,2,36,2,Castellón
11.620419846973975,95.0,6.107318239499047,17.012592119844054,11.856457084550724,8,22.74256738173005,40.11440923367002,16.637387238493478,0.08,50.25,2.57,6.35,50.0,0.76,186.5,0.20879999999999999,1,2,37,0,Álava
8.074588597918417,95.0,60.79156813366255,86.80077658848018,0.0,3,5.281701975219328,20.530881858044918,13.568241972192157,20.66,81.92,6.07,20.71,500.0,0.67,340.8,0.13746,2,2,38,2,Huesca
6.615389998470207,95.0,9.682973696763453,167.1065013842604,2.546257825174851,5,13.540568682448663,40.11139120240373,11.333527447836516,0.37,64.16,4.1,20.44,500.0,0.12,331.4,0.17748,2,2,38,1,Murcia
13.05838144420434,70.51020982364636,6.26345548098795,272.1808391638376,5.293417880773871,2,0.910935348266914,31.0195818860456,19.44721364439122,0.24,60.59,3.58,15.27,500.0,2.93,73.5,0.06873,0,2,39,0,Cuenca
15.154997612479754,74.7424390677225,7.426001758241477,342.40057831561285,1.029019159483049,9,1.80236068054262,79.53378379672013,22.253459083430897,0.83,79.69,6.58,21.98,500.0,2.1,228.7,0.15834,1,2,40,0,Las Palmas
14.656400595580994,81.60740393833503,11.99660735609017,154.09527526597537,9.006128076272994,0,5.992341108931859,26.498284757990405,19.380287815672972,0.27,59.83,3.02,9.41,500.0,0.67,340.8,0.13746,2,2,41,0,Huesca
5.803912383886807,70.7315007517347,42.39841998834777,272.6316337744342,5.484077587964601,31,0.3926663944208192,13.241978366586812,10.750318730662066,2.66,62.88,3.24,13.65,500.0,1.19,203.7,0.11571000000000001,2,2,41,2,Cáceres
8.453938120743928,95.0,20.92937305063184,261.7785196002859,2.171345387847825,7,4.938976117208719,39.241161385117856,15.99035785517174,0.78,68.05,4.49,20.78,500.0,3.44,79.8,0.14007,2,2,42,1,Granada
11.65631715701782,82.33137626194063,13.909635281939604,205.62080230472637,6.4036754129300455,1,13.941896795268535,1.7530205436613286,17.035187653415775,0.33,60.28,3.14,13.17,500.0,0.38,190.2,0.32016,2,2,43,0,Toledo
14.877725635611796,81.94232986065313,3.6655704473496087,248.73090339629508,1.637984457792535,8,10.63378906784621,19.406628331306084,19.727191842555243,0.44,74.37,5.7,21.93,738.0,0.26,274.2,0.09831000000000001,2,2,44,0,Salamanca
7.604128810773551,79.93874018793164,3.4263761207637438,13.70400590382404,7.446308640659375,10,4.335210713188734,101.39832647888176,15.429104203777058,0.07,50.25,2.97,10.71,500.0,0.43,140.4,0.09308999999999999,1,2,44,1,Burgos
9.071705116680914,66.48927893447329,11.46326034124788,158.96786432310486,0.3665540432497424,10,0.0888365561596743,36.64411763355773,11.470220615694316,3.16,84.66,6.48,20.89,500.0,0.17,96.3,0.10701,2,2,45,1,Sevilla
4.468325129969859,84.23706402292365,20.56843216922585,282.9098498616109,2.7821841205440934,2,3.1426803985600134,197.45700402760443,10.20638403023814,0.68,65.96,3.99,20.06,500.0,0.91,320.1,0.05481,0,2,46,2,Barcelona
4.018966879596646,95.0,21.85526905418686,170.71961220098314,1.5166111079322409,22,14.971319119174051,14.969399811960008,6.172277608532523,0.93,70.28,5.63,19.98,500.0,0.6,309.2,0.08700000000000001,2,2,46,2,Málaga
14.06262911197099,89.00748852334893,4.841091945442919,314.4616503217014,8.483166186617328,0,4.1631803308851465,14.972292359392233,18.75627830275435,0.13,55.33,2.88,10.16,500.0,0.16,356.6,0.10875,2,2,47,0,Zamora
16.781200142854114,77.25507289475962,2.5820663740210303,300.1096355632957,6.98671714806418,3,4.740066221741663,1.842090944351888,20.726980176877237,0.17,58.45,3.34,13.12,500.0,0.17,96.3,0.10701,2,2,48,0,Sevilla
9.63994939209833,90.74093615548176,8.278854321810389,310.84057086205166,0.0,0,0.7709523768085569,13.42107677560494,14.247571348729856,1.82,83.06,6.14,20.99,500.0,2.1,249.5,0.7499399999999999,0,2,49,1,Gipuzkoa
15.01766448946012,72.41810764558917,38.54713651796188,46.7988068261518,5.271489803519222,3,9.205261744689668,4.566850950485997,22.43574606465199,3.19,70.73,3.62,15.66,500.0,2.34,241.2,0.11832000000000001,2,2,49,1,Jaén
11.80818012523817,89.73145830582416,12.823980020125358,87.89080484378539,7.931596534015126,0,9.725974771231616,15.10071255948415,16.86341127968149,0.24,57.32,2.87,10.67,50.0,0.95,113.0,0.1566,1,2,50,0,Girona
6.774401226974378,95.0,6.78713811257349,10.655018356366924,2.8882851399693017,7,5.636096020720631,0.0567742536276701,12.277567935537592,0.28,61.92,3.85,18.18,500.0,2.93,73.5,0.06873,0,2,51,1,Cuenca
11.806978027542067,92.8613745952717,6.865395294268657,353.8082616706999,5.66691030106234,0,14.294978633173482,17.30028661332341,15.783898920920963,0.19,57.4,3.05,14.42,500.0,0.32,124.2,0.10179,1,2,52,0,Badajoz
17.690182832329846,85.60785407529933,3.1249577779667854,85.00973019003432,0.1580605396092377,6,20.944814605588704,83.98047519332403,25.60165771556901,1.29,83.62,6.38,22.44,650.0,0.85,333.1,0.05568,2,2,52,0,Alicante
9.820869804450242,89.6789412829241,10.614690509158567,132.1536004136072,10.631601227929917,1,13.884517033973864,43.11031877025112,17.669416352128945,0.12,52.45,2.68,6.02,500.0,0.26,274.2,0.09831000000000001,2,2,53,1,Salamanca
17.82321827907003,50.71784653740092,24.507367574499757,98.97352100223702,5.772321652965886,1,7.859359598213761,8.278932301510887,25.053701225511126,0.92,69.92,4.23,15.33,500.0,3.44,79.8,0.14007,2,2,54,0,Granada
-3.0987255204487223,88.97809032120443,52.89449041300047,14.325704224350236,10.053177859780307,2,27.440486050976357,9.443509205607254,3.1501137632853657,0.67,49.49,2.55,0.8,500.0,1.18,349.8,0.60552,1,2,54,2,Navarra
14.10951252187612,85.65886822714347,11.44513419058252,94.05288345963903,7.367085833283024,7,4.815975167138723,11.098099669651932,18.67760534915845,0.28,60.18,3.03,12.01,50.0,1.63,101.1,0.10875,0,2,55,0,Teruel
10.435235341190856,84.18306120881243,3.744695084735527,35.35043983477461,1.687000100985456,6,10.63412294275552,2.918068712406059,13.194599835955628,0.4,72.18,5.44,21.13,500.0,0.81,345.6,0.13311,1,2,56,0,Córdoba
8.504963247670663,93.84019842558642,18.23045574768653,141.94191109845048,1.5933203446514643,7,8.562313437717544,144.65243640026566,15.9598066187405,0.8,71.22,5.48,20.78,500.0,2.1,228.7,0.15834,1,2,57,1,Las Palmas
10.458803882677511,95.0,22.207532983889237,348.05668260123923,8.038167146805048,17,18.42428912674312,33.064638211521554,15.66233308029208,0.37,57.18,2.75,10.25,500.0,3.44,79.8,0.14007,2,2,57,1,Granada
0.0621554269955364,95.0,2.1160007896800987,251.3744539429744,0.0,1,6.923340485171037,40.23373623318689,5.432721894060267,1.13,84.06,6.01,19.27,500.0,0.06,141.3,0.45327,2,2,58,2,Huelva
8.90164056081244,95.0,29.470719192755144,254.48428433083728,0.5863850731930261,3,8.062852956392435,35.59573589370783,11.516748878229372,5.09,81.06,6.07,20.86,500.0,0.43,140.4,0.09308999999999999,1,2,59,1,Burgos
15.785562857558732,77.74187655572285,28.019682353225804,163.1433359848519,0.0757824321913697,2,6.047946647303986,18.767993124414023,22.54105108690368,6.87,83.8,6.64,22.85,738.0,2.39,323.1,0.09405,2,3,60,1,Almería
21.38947022370758,55.80755950217204,11.095263663344191,292.0694438482012,1.772159064757837,6,1.5142541405742604,50.83867848473078,26.70349169444777,1.36,80.21,6.71,23.85,500.0,0.26,287.1,0.0836,0,3,60,0,Valladolid
11.408648908631765,82.01903424883724,13.829119245083357,326.98230009032113,0.5227211921204241,2,21.753054263197555,8.144213072299594,14.959023262991655,2.81,83.0,6.38,22.06,500.0,0.21,164.1,0.11875,2,3,61,0,Albacete
9.95753198553406,72.99242481591183,20.245438496268328,346.15800219017547,8.089531594342663,5,19.792299902056676,14.738122824743666,12.988495827615829,0.4,58.85,3.17,10.82,500.0,2.34,241.2,0.1292,2,3,62,1,Jaén
11.491214782077318,95.0,18.439851916161224,35.63648018871068,0.0,12,12.122019879414932,11.829521918138862,17.17492547067837,3.57,82.83,6.11,22.07,500.0,0.67,340.8,0.15009999999999998,2,3,63,1,Huesca
18.57701058851037,83.9903502652665,1.7501133542241525,316.671843112732,1.455206703357954,5,4.273903764972139,91.48913291133026,25.760615671850303,0.46,75.83,6.54,23.35,50.0,1.1,65.9,0.11685,1,3,63,0,León
15.643755548298422,84.34205412697656,3.4590689782782604,81.0298380873099,4.607608676132518,12,4.3864921647625845,1.1945177213920894,20.79462510376953,0.23,62.28,3.57,17.63,500.0,0.95,113.0,0.17099999999999999,1,3,64,1,Girona
11.351198981164806,95.0,4.161632211524266,143.01608471670022,0.0,6,0.3666461921412337,2.351356080827467,18.515375322524516,1.41,83.61,6.11,22.05,738.0,0.43,340.3,0.07695,2,3,65,0,Lleida
16.56633716556678,44.84964803380145,22.638894174826262,124.37179009632948,0.0,14,0.8082848664591868,93.78594027492512,19.690152403999527,8.43,87.1,7.66,22.99,500.0,0.21,164.1,0.11875,2,3,65,1,Albacete
14.4853877467402,87.09398765002959,10.19951588756926,243.04681443124616,3.4796857940760093,18,7.211304366852898,34.906444643326665,19.80573031879285,0.41,66.92,3.83,19.32,500.0,0.67,82.7,0.08835,0,3,66,1,Soria
18.84322495266445,52.07547580643774,13.32844716015267,215.25283448416496,0.0324871594809598,4,0.5109940832025884,30.309768346848983,23.48998134682809,4.98,86.43,7.63,23.4,50.0,2.1,249.5,0.8189,0,3,67,0,Gipuzkoa
10.489734530613235,84.15656272709522,23.7214391793552,39.27775491649295,1.922559486367866,10,1.0449444015393252,51.32584861005368,14.427658446147776,1.48,73.3,5.07,21.89,650.0,0.81,345.6,0.14534999999999998,1,3,68,0,Córdoba
12.361689267011158,76.78185221247506,7.755072585311728,281.816146625226,0.0,4,2.892904981545021,74.6140808528557,14.962558268561418,2.21,83.97,6.53,22.23,500.0,0.21,164.1,0.11875,2,3,68,0,Albacete
12.039459234339212,91.8668603299454,22.227976411451127,158.27234464853862,1.0419839222549412,8,4.6791287460054,67.94669180338629,15.27662948136674,1.81,75.58,6.18,22.17,500.0,1.33,27.3,0.1007,2,3,69,0,Madrid
6.682425259339407,93.39917144540522,10.258991924117652,0.799863598672812,16.334721343391955,0,6.720642571447709,66.16683439827938,14.01222607114206,0.05,46.07,2.46,6.21,500.0,0.43,340.3,0.07695,2,3,70,1,Lleida
15.48060138532288,95.0,8.602470419855809,149.22117606989926,11.347161083050432,23,3.923334115038111,54.74478867590104,19.65364928363922,0.16,55.51,2.64,7.79,650.0,0.12,331.4,0.19379999999999997,2,3,71,2,Murcia
15.305276360899446,68.01362804466163,7.575316541628489,185.8793672689888,7.530769153277759,15,28.248893516763044,3.8479941037789818,22.453085872189767,0.24,59.72,3.6,12.71,500.0,3.15,162.2,0.23179999999999998,0,3,71,1,Vizcaya
14.025567283212304,89.5983649196808,51.76247638442808,24.79488667496253,0.4090249063729013,15,30.137965869709685,30.261594440692487,20.91030247120609,14.87,81.8,6.27,22.53,500.0,1.1,65.9,0.11685,1,3,72,2,León
12.827064333124266,83.19275175379607,23.67439555694675,54.40869338983256,0.0,2,0.5767373623128955,20.26445198327471,16.656655814481734,4.94,82.98,6.4,22.31,500.0,1.33,27.3,0.1007,2,3,73,0,Madrid
6.923146289747929,65.08592651430482,1.806040003093872,357.68598173670995,1.7705151643313424,2,42.27775390275968,45.495408035104816,11.79228159114408,0.35,70.94,5.5,21.25,500.0,2.93,73.5,0.07504999999999999,0,3,73,1,Cuenca
11.896773386173203,68.37559304289469,48.84396937638268,313.6303447280948,0.7403271866951522,3,1.8983524877693168,93.13212703705894,16.616501573813572,14.09,82.31,6.7,22.15,500.0,2.1,228.7,0.1729,1,3,74,2,Las Palmas
12.286427417366152,79.32218837111824,23.904160470692343,47.997870964793215,39.36217929063905,14,4.02531742730363,13.598894208057066,19.668718750446708,0.34,55.62,2.67,7.22,500.0,1.1,65.9,0.11685,1,3,75,1,León
9.988613653891903,95.0,3.923227145524673,208.9113838906523,0.0,13,18.141002730362334,42.16862925817907,15.678408238358449,1.39,83.67,6.09,21.8,500.0,0.05,90.0,0.07029999999999999,0,3,76,1,Cádiz
13.193571441669954,87.16548870085178,2.691138163558813,136.52758699824355,1.894073626077373,2,11.638503694252629,7.152049524135433,17.81847329600405,0.36,71.01,5.12,22.38,500.0,0.38,190.2,0.34959999999999997,2,3,76,0,Toledo
16.020254284072692,58.45710621568024,7.026747673106811,195.74654713197108,10.607215014475493,5,0.6000736908386916,16.41722834424085,21.13689643265766,0.17,56.37,3.74,7.89,500.0,2.1,228.7,0.1729,1,3,77,0,Las Palmas
23.43092950605265,62.74886232021363,16.179735644808687,169.3926696842594,0.7796759602707166,4,14.898924781812646,38.5245273072712,30.480098149970686,4.52,84.69,7.56,24.22,100.0,1.19,203.7,0.12635,2,3,78,0,Cáceres
14.872889064159194,95.0,15.878061156525124,17.333613009246488,0.0,7,10.883929575768695,2.733746945171726,18.719922486863247,3.09,82.83,6.14,22.68,100.0,1.19,203.7,0.12635,2,3,79,0,Cáceres
15.28775195361382,78.73672209219214,6.341353478362804,113.5513119566819,18.58436433517529,1,30.057118706413995,59.41830375750159,19.78400026758696,0.12,53.57,2.93,7.76,650.0,0.41,94.0,0.13774999999999998,1,3,79,0,Ourense
13.627770421169163,74.64846074216032,10.35006124711722,45.1874095301256,1.4203661804824603,0,24.080447506593888,74.68899969012593,16.41076801416149,0.78,77.25,6.64,22.46,500.0,0.66,208.4,0.08549999999999999,2,3,80,0,Zaragoza
4.406143923504793,95.0,5.071767038049803,176.02851322466915,6.071095880629153,0,36.98022438905348,61.67873758551472,9.814193075530111,0.08,49.75,2.91,13.17,500.0,0.16,356.6,0.11875,2,3,81,2,Zamora
13.867430622753917,90.64975025959868,2.27853933406293,326.6340191926356,0.417123529641722,3,6.067600394396679,0.0225698270764904,21.686273643316746,1.0,83.52,6.24,22.5,500.0,0.57,39.6,0.16434999999999997,1,3,81,0,Palencia
14.301151049705132,71.70574821324142,12.415162247325837,358.3917981250358,4.592364821665282,20,12.259023366776216,48.80616447518489,18.366577177731912,0.44,65.88,3.87,17.42,500.0,0.67,82.7,0.08835,0,3,82,1,Soria
26.31621056242643,68.06430577193191,7.892468592726994,339.9311046536897,2.07038189273877,8,32.676969896815095,68.18473855204368,33.9607560104909,0.88,80.0,6.04,24.74,500.0,0.76,186.5,0.22799999999999998,1,3,83,0,Álava
13.038195176094389,75.50936478579628,13.24221992147397,354.8509649909316,0.0,9,0.0212172197733622,123.74363506137789,19.86549176300401,3.25,84.03,6.59,22.35,500.0,0.12,331.4,0.19379999999999997,2,3,84,0,Murcia
15.507736711668064,87.52830895993947,45.42315754581168,5.488673680927865,2.83601000063733,20,15.555743129208082,1.0235365858773475,22.2624158903423,5.65,73.43,4.18,20.59,738.0,3.15,162.2,0.23179999999999998,0,3,84,2,Vizcaya
13.826441151473784,81.80573564235858,3.8212433414359896,262.60091223985,0.0,3,0.554652793084137,24.890644952269277,20.281702594334416,1.49,83.76,6.46,22.49,500.0,2.1,228.7,0.1729,1,3,85,0,Las Palmas
8.156609811902339,94.99460268793987,1.5294591838529843,98.26157166355306,3.948377248345607,4,68.27329414287352,64.09333904600706,14.715794211375716,0.14,55.91,3.39,17.39,500.0,0.88,251.8,0.6422,1,3,86,1,A Coruña
19.714114072575104,59.04107569862478,2.699911598653367,311.62247217688935,0.7522945062154185,3,0.1397883834139551,39.397376956678976,23.736595391770443,1.47,83.76,7.45,23.55,500.0,0.32,124.2,0.11115,1,3,87,0,Badajoz
17.759665163433873,61.04120649375631,10.818211825792414,292.9440566246553,0.0,1,8.090143141912536,57.7948719534876,24.753210071409654,3.5,85.12,7.25,23.2,500.0,0.41,94.0,0.13774999999999998,1,3,87,0,Ourense
17.955159735215233,87.24971996706807,19.910260750072005,152.52284731786347,6.945679812871353,10,7.358810892834962,35.959094654626675,25.797618646341995,0.6,66.39,3.18,14.15,500.0,1.63,101.1,0.11875,0,3,88,0,Teruel
9.453062726026303,84.62946019017814,14.539804883945637,170.3738430371367,0.0,16,3.6346124965913194,0.7340105568902936,12.079455543799014,2.91,83.0,6.28,21.71,500.0,0.06,141.3,0.49495,2,3,89,1,Huelva
